StudID,StudID_RT,key_resp_4.keys,key_resp_4.rt,captured_string,Text20_RT,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,trialsRecognition.thisRepN,trialsRecognition.thisTrialN,trialsRecognition.thisN,trialsRecognition.thisIndex,trialsRecognition.ran,Rand,RecogWord,key_resp_3.rt,key_resp_10.keys,key_resp_10.rt,selectedPrimeThresh,ThreshPrimeduration,Text52_RT,captured_string_Thresh,threshLoop.thisRepN,threshLoop.thisTrialN,threshLoop.thisN,threshLoop.thisIndex,threshLoop.ran,keyQuestion.keys,keyQuestion.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt,Question5Answer,Question5Answer_RT,Question6Answer,Question6Answer_RT,Question7Answer,Question7Answer_RT,demoResp,demoRT,demoloop.thisRepN,demoloop.thisTrialN,demoloop.thisN,demoloop.thisIndex,demoloop.ran,DemoQuestion
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,60,60,62,1,0.365921469,NOSE,3.23999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,z,0,61,61,319,1,0.496843659,STUPID,0.705025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,62,62,119,1,0.68933552,THROW,0.80032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,63,63,184,1,0.25753243,SURE,0.812585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,,0,64,64,294,1,0.470676838,NIGHTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,,0,65,65,132,1,0.356074536,FRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,,0,66,66,266,1,0.280803551,REAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,,0,67,67,28,1,0.933394255,NOISE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,,0,68,68,19,1,0.073746614,KILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,,0,69,69,166,1,0.37213925,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,,0,70,70,116,1,0.438487149,MEAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,,0,71,71,207,1,0.102261305,SLEEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,,0,72,72,23,1,0.75381934,ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,73,73,303,1,0.123847496,RULE,0.908325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,74,74,39,1,0.155263568,TIGHT,0.692845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,75,75,236,1,0.171134895,DESERT,0.723815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,z,0,76,76,54,1,0.13933225,INHALE,0.733725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,77,77,199,1,0.191406649,SMALL,0.48947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,78,78,157,1,0.418697772,BOMB,3.31785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,79,79,201,1,0.642131457,JEANS,0.803495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,z,0,80,80,183,1,0.024613839,UNCLEAR,1.850425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,z,0,81,81,293,1,0.999836289,NECK,0.971855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,82,82,105,1,0.795560321,OFFICE,1.875735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,83,83,34,1,0.191245414,SOUTH,1.07728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,84,84,7,1,0.772916293,DIRT,1.087345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,85,85,196,1,0.439241736,BOSS,0.6852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,z,0,86,86,289,1,0.500156877,TRAILER,1.53218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,87,87,73,1,0.213554661,STATES,3.52801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,88,88,83,1,0.628335846,WINTER,2.305705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,89,89,181,1,0.652963107,BANK,0.865685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,90,90,118,1,0.736402598,THERE,0.98378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,91,91,31,1,0.761629448,SMILE,1.995935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,92,92,77,1,0.722906444,THIRST,0.80889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,93,93,57,1,0.864792964,FIRST,1.516725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,,0,94,94,26,1,0.374813835,PICTURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,,0,95,95,323,1,0.752914843,GRAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,96,96,113,1,0.596909304,SHORT,0.978155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,97,97,152,1,0.65748794,CRACKER,0.72238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,98,98,278,1,0.493656389,KNIFE,0.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,z,0,99,99,115,1,0.098200855,SPOON,0.854745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,z,0,100,100,188,1,0.312944791,ONCE,0.93615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,z,0,101,101,208,1,0.453940446,MAID,1.05978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,z,0,102,102,261,1,0.987188782,STRIPE,0.860865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,z,0,103,103,4,1,0.151518023,CAMP,0.64661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,z,0,104,104,267,1,0.251154165,ANNOY,0.63381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,105,105,125,1,0.438481598,YOURS,1.57122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,106,106,64,1,0.94223127,PURPLE,1.766865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,z,0,107,107,136,1,0.465404883,LENGTH,2.25918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,108,108,20,1,0.806909613,KISS,1.48968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,z,0,109,109,317,1,0.760979725,FAKE,0.92555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,110,110,100,1,0.655582154,LEAVES,0.738535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,111,111,250,1,0.374148471,SING,1.177205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,112,112,198,1,0.339677471,TIRED,0.582205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,113,113,80,1,0.330786118,VERB,0.74268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,114,114,237,1,0.566160346,MAGIC,1.250975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,115,115,161,1,0.627204247,WORK,0.5885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,116,116,274,1,0.176981717,SHALLOW,0.75139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,z,0,117,117,3,1,0.930226099,BRIDE,1.135975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,118,118,45,1,0.372193724,BORROW,1.26803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,119,119,260,1,0.260552149,RENT,1.05025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,120,120,27,1,0.115207754,MINOR,0.717335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,,0,121,121,139,1,0.240033273,SONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,,0,122,122,227,1,0.774027327,SWORD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,,0,123,123,219,1,0.384924291,MUSIC ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,124,124,301,1,0.925475301,BIKE,1.03831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,z,0,125,125,197,1,0.207302344,EFFECT,1.617545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,126,126,94,1,0.032716766,FENCE,1.51841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,127,127,262,1,0.768450809,POTATO,3.533235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,128,128,291,1,0.807266811,SLIDE,1.77987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,129,129,138,1,0.399296296,NUMBER,0.66675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,130,130,117,1,0.662095356,TEETH,0.75211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,z,0,131,131,102,1,0.305795185,MINUS,1.610375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,132,132,44,1,0.959776627,CLUE,1.488155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,133,133,330,1,0.822180444,SELF,1.233575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,z,0,134,134,11,1,0.990945607,FIVE,0.842395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,z,0,135,135,15,1,0.767362569,HOOP,1.05231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,z,0,136,136,51,1,0.207299492,CHAIN,0.94916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,137,137,316,1,0.468087973,EXPLODE,1.21936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,138,138,221,1,0.684596534,FOOD,0.7756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,z,0,139,139,6,1,0.182134166,DEVIL,0.91739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,140,140,30,1,0.692372227,SHOES,0.686845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,141,141,78,1,0.083350371,THREAD,1.105915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,142,142,70,1,0.823002092,SOAP,0.953055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,z,0,143,143,81,1,0.672881454,WAITER,1.548895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,z,0,144,144,177,1,0.459837106,HELLO,0.8553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,z,0,145,145,226,1,0.48975986,YEAR,0.837735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,z,0,146,146,325,1,0.071143329,ROSE,0.764945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,z,0,147,147,320,1,0.741824668,TOUCH,2.527115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,z,0,148,148,169,1,0.227518623,SPICE,1.773595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,z,0,149,149,309,1,0.479222319,MOVE,0.87248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,z,0,150,150,185,1,0.563677501,PLAN,0.71623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,151,151,41,1,0.774719699,WORLD,0.712125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,152,152,24,1,0.535356266,LEARN,1.02261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,153,153,58,1,0.365289125,LOOK,0.688595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,154,154,18,1,0.596823272,JUMP,0.583705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,155,155,321,1,0.950911015,BREAD,0.583155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,156,156,212,1,0.933068314,FIND,0.68456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,,0,157,157,65,1,0.218240095,READ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,,0,158,158,284,1,0.111720609,THANKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,,0,159,159,192,1,0.528406925,WANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,,0,160,160,243,1,0.741808225,WARM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,,0,161,161,92,1,0.347317824,EARLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,,0,162,162,313,1,0.66506893,MILK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,slash,0,163,163,163,1,0.484391305,PICKLE,1.371315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,,0,164,164,224,1,0.551265897,DRESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5fb65456d2527632686468a5,001,2021-06-03_22h02.07.082,DelayedExp,2020.1.3,Win32,60,,,,0,165,165,308,1,0.214947297,BABY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
